Wavelength	Transit Depth
(meters)	(percent)
2.323614e-05	8.544731e-03
2.325935e-05	8.501659e-03
2.328257e-05	8.407254e-03
2.330582e-05	8.422193e-03
2.332909e-05	8.432704e-03
2.335239e-05	8.424923e-03
2.337570e-05	8.507585e-03
2.339905e-05	8.454441e-03
2.342241e-05	8.452225e-03
2.344580e-05	8.419034e-03
2.346921e-05	8.453756e-03
2.349265e-05	8.481929e-03
2.351610e-05	8.549002e-03
2.353959e-05	8.440493e-03
2.356309e-05	8.412539e-03
2.358662e-05	8.422741e-03
2.361017e-05	8.445198e-03
2.363375e-05	8.443053e-03
2.365735e-05	8.458745e-03
2.368097e-05	8.561840e-03
2.370461e-05	8.437761e-03
2.372828e-05	8.482117e-03
2.375198e-05	8.427868e-03
2.377570e-05	8.539859e-03
2.379944e-05	8.490199e-03
2.382320e-05	8.447051e-03
2.384699e-05	8.422030e-03
2.387080e-05	8.443104e-03
2.389464e-05	8.664743e-03
2.391850e-05	8.515383e-03
2.394238e-05	8.436913e-03
2.396629e-05	8.424874e-03
2.399022e-05	8.425246e-03
2.401417e-05	8.553254e-03
2.403815e-05	8.421682e-03
2.406216e-05	8.500154e-03
2.408618e-05	8.464684e-03
2.411023e-05	8.513650e-03
2.413431e-05	8.502183e-03
2.415841e-05	8.474348e-03
2.418253e-05	8.476653e-03
2.420668e-05	8.488372e-03
2.423085e-05	8.637635e-03
2.425505e-05	8.492935e-03
2.427926e-05	8.510030e-03
2.430351e-05	8.476597e-03
2.432778e-05	8.507034e-03
2.435207e-05	8.464697e-03
2.437639e-05	8.474531e-03
2.440073e-05	8.448011e-03
2.442509e-05	8.445172e-03
2.444948e-05	8.503716e-03
2.447389e-05	8.436979e-03
2.449833e-05	8.526890e-03
2.452279e-05	8.497222e-03
2.454728e-05	8.453697e-03
2.457179e-05	8.526895e-03
2.459633e-05	8.519328e-03
2.462089e-05	8.518414e-03
2.464547e-05	8.530322e-03
2.467008e-05	8.465127e-03
2.469472e-05	8.457982e-03
2.471938e-05	8.489178e-03
2.474406e-05	8.453102e-03
2.476877e-05	8.493208e-03
2.479350e-05	8.456291e-03
2.481826e-05	8.464862e-03
2.484304e-05	8.476617e-03
2.486785e-05	8.404824e-03
2.489268e-05	8.454862e-03
2.491753e-05	8.583902e-03
2.494241e-05	8.709947e-03
2.496732e-05	8.462700e-03
2.499225e-05	8.445241e-03
2.501721e-05	8.475849e-03
2.504219e-05	8.676210e-03
2.506719e-05	8.595406e-03
2.509222e-05	8.586748e-03
2.511728e-05	8.498885e-03
2.514236e-05	8.441454e-03
2.516746e-05	8.464497e-03
2.519260e-05	8.464147e-03
2.521775e-05	8.459065e-03
2.524293e-05	8.649057e-03
2.526814e-05	8.530988e-03
2.529337e-05	8.452446e-03
2.531863e-05	8.513932e-03
2.534391e-05	8.484762e-03
2.536921e-05	8.512102e-03
2.539455e-05	8.476003e-03
2.541990e-05	8.781394e-03
2.544529e-05	8.536282e-03
2.547069e-05	8.456820e-03
2.549613e-05	8.443331e-03
2.552159e-05	8.455436e-03
2.554707e-05	8.503418e-03
2.557258e-05	8.549086e-03
2.559812e-05	8.501259e-03
2.562368e-05	8.469242e-03
2.564926e-05	8.522037e-03
2.567487e-05	8.463214e-03
2.570051e-05	8.517524e-03
2.572617e-05	8.546950e-03
2.575186e-05	8.429687e-03
2.577758e-05	8.455603e-03
2.580332e-05	8.510271e-03
2.582908e-05	8.572827e-03
2.585487e-05	8.442424e-03
2.588069e-05	8.460704e-03
2.590653e-05	8.530060e-03
2.593240e-05	8.770548e-03
2.595830e-05	8.513586e-03
2.598422e-05	8.436419e-03
2.601016e-05	8.457756e-03
2.603614e-05	8.531792e-03
2.606213e-05	8.490764e-03
2.608816e-05	8.510874e-03
2.611421e-05	8.534335e-03
2.614028e-05	8.420217e-03
2.616639e-05	8.404513e-03
2.619251e-05	8.502429e-03
2.621867e-05	8.609060e-03
2.624485e-05	8.506924e-03
2.627105e-05	8.489735e-03
2.629729e-05	8.483882e-03
2.632355e-05	8.645055e-03
2.634983e-05	8.499291e-03
2.637614e-05	8.713510e-03
2.640248e-05	8.913279e-03
2.642884e-05	8.496357e-03
2.645523e-05	8.423090e-03
2.648165e-05	8.630437e-03
2.650809e-05	8.437757e-03
2.653456e-05	8.726240e-03
2.656106e-05	8.427062e-03
2.658758e-05	8.542047e-03
2.661413e-05	8.504777e-03
2.664070e-05	8.439250e-03
2.666731e-05	8.594655e-03
2.669393e-05	8.480597e-03
2.672059e-05	8.467267e-03
2.674727e-05	8.500656e-03
2.677398e-05	8.497185e-03
2.680071e-05	8.489379e-03
2.682748e-05	8.445287e-03
2.685426e-05	8.427974e-03
2.688108e-05	8.489781e-03
2.690792e-05	8.430512e-03
2.693479e-05	8.512004e-03
2.696168e-05	8.626319e-03
2.698861e-05	8.521708e-03
2.701556e-05	8.421772e-03
2.704253e-05	8.549142e-03
2.706953e-05	8.454817e-03
2.709656e-05	8.449551e-03
2.712362e-05	8.495828e-03
2.715071e-05	8.453257e-03
2.717782e-05	8.502990e-03
2.720495e-05	8.517354e-03
2.723212e-05	8.716734e-03
2.725931e-05	8.531068e-03
2.728653e-05	8.507657e-03
2.731378e-05	8.500050e-03
2.734105e-05	8.499564e-03
2.736835e-05	8.566412e-03
2.739568e-05	8.460160e-03
2.742304e-05	8.451808e-03
2.745042e-05	8.559486e-03
2.747783e-05	8.491765e-03
2.750527e-05	8.427786e-03
2.753273e-05	8.468905e-03
2.756023e-05	8.555317e-03
2.758775e-05	8.416891e-03
2.761529e-05	8.458440e-03
2.764287e-05	8.498259e-03
2.767047e-05	8.615794e-03
2.769810e-05	8.531205e-03
2.772576e-05	8.505333e-03
2.775344e-05	8.560486e-03
2.778116e-05	8.477500e-03
2.780890e-05	8.440341e-03
2.783666e-05	8.601068e-03
2.786446e-05	8.509453e-03
2.789228e-05	8.607400e-03
2.792014e-05	8.474797e-03
2.794801e-05	8.424156e-03
2.797592e-05	8.545708e-03
2.800386e-05	8.524158e-03
2.803182e-05	8.489829e-03
2.805981e-05	8.450137e-03
2.808783e-05	8.425026e-03
2.811588e-05	8.828133e-03
2.814395e-05	8.537685e-03
2.817205e-05	8.488133e-03
2.820018e-05	8.478117e-03
2.822834e-05	8.481114e-03
2.825653e-05	8.498453e-03
2.828475e-05	8.665450e-03
2.831299e-05	8.429152e-03
2.834126e-05	8.533125e-03
2.836956e-05	8.573271e-03
2.839789e-05	8.525162e-03
2.842624e-05	8.632747e-03
2.845463e-05	8.444108e-03
2.848304e-05	8.510868e-03
2.851148e-05	8.436337e-03
2.853995e-05	8.507889e-03
2.856845e-05	8.481243e-03
2.859698e-05	8.617494e-03
2.862553e-05	8.495836e-03
2.865412e-05	8.522558e-03
2.868273e-05	8.504639e-03
2.871137e-05	8.518695e-03
2.874004e-05	8.558151e-03
2.876874e-05	8.548489e-03
2.879746e-05	8.485905e-03
2.882622e-05	8.451299e-03
2.885500e-05	8.467308e-03
2.888382e-05	8.474100e-03
2.891266e-05	8.559317e-03
2.894153e-05	8.434002e-03
2.897043e-05	8.564030e-03
2.899936e-05	8.491960e-03
2.902831e-05	8.539592e-03
2.905730e-05	8.597888e-03
2.908631e-05	8.457553e-03
2.911536e-05	8.428821e-03
2.914443e-05	8.458224e-03
2.917353e-05	8.518635e-03
2.920266e-05	8.418760e-03
2.923182e-05	8.560007e-03
2.926101e-05	8.445066e-03
2.929023e-05	8.497520e-03
2.931948e-05	8.466673e-03
2.934875e-05	8.598994e-03
2.937806e-05	8.503904e-03
2.940739e-05	8.482420e-03
2.943676e-05	8.638051e-03
2.946615e-05	8.617368e-03
2.949558e-05	8.434846e-03
2.952503e-05	8.435159e-03
2.955451e-05	8.544763e-03
2.958402e-05	8.470682e-03
2.961356e-05	8.495237e-03
2.964313e-05	8.626689e-03
2.967273e-05	8.524018e-03
2.970236e-05	8.452538e-03
2.973202e-05	8.535617e-03
2.976171e-05	8.493045e-03
2.979143e-05	8.490805e-03
2.982117e-05	8.552306e-03
2.985095e-05	8.681504e-03
2.988076e-05	8.540246e-03
2.991060e-05	8.477486e-03
2.994046e-05	8.489169e-03
2.997036e-05	8.483245e-03
3.000029e-05	8.485153e-03
